,Open,High,Low,Close,Volume
2012-05-12 02:01:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 02:02:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 02:03:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 02:04:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 02:05:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 02:06:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 02:07:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 02:08:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 02:09:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 02:10:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 02:11:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 02:12:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 02:13:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 02:14:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 02:15:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 02:16:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 02:17:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 02:18:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 02:19:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 02:20:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 02:21:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 02:22:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 02:23:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 02:24:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 02:25:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 02:26:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 02:27:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 02:28:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 02:29:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 02:30:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 02:31:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 02:32:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 02:33:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 02:34:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 02:35:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 02:36:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 02:37:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 02:38:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 02:39:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 02:40:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 02:41:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 02:42:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 02:43:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 02:44:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 02:45:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 02:46:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 02:47:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 02:48:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 02:49:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 02:50:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 02:51:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 02:52:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 02:53:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 02:54:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 02:55:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 02:56:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 02:57:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 02:58:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 02:59:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 03:00:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 03:01:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 03:02:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 03:03:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 03:04:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 03:05:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 03:06:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 03:07:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 03:08:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 03:09:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 03:10:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 03:11:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 03:12:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 03:13:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 03:14:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 03:15:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 03:16:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 03:17:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 03:18:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 03:19:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 03:20:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 03:21:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 03:22:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 03:23:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 03:24:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 03:25:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 03:26:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 03:27:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 03:28:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 03:29:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 03:30:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 03:31:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 03:32:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 03:33:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 03:34:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 03:35:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 03:36:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 03:37:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 03:38:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 03:39:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 03:40:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 03:41:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 03:42:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 03:43:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 03:44:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 03:45:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 03:46:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 03:47:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 03:48:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 03:49:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 03:50:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 03:51:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 03:52:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 03:53:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 03:54:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 03:55:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 03:56:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 03:57:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 03:58:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 03:59:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 04:00:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 04:01:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 04:02:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 04:03:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 04:04:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 04:05:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 04:06:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 04:07:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 04:08:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 04:09:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 04:10:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 04:11:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 04:12:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 04:13:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 04:14:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 04:15:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 04:16:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 04:17:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 04:18:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 04:19:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 04:20:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 04:21:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 04:22:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 04:23:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 04:24:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 04:25:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 04:26:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 04:27:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 04:28:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 04:29:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 04:30:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 04:31:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 04:32:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 04:33:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 04:34:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 04:35:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 04:36:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 04:37:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 04:38:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 04:39:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 04:40:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 04:41:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 04:42:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 04:43:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 04:44:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 04:45:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 04:46:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 04:47:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 04:48:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 04:49:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 04:50:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 04:51:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 04:52:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 04:53:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 04:54:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 04:55:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 04:56:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 04:57:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 04:58:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 04:59:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 05:00:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 05:01:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 05:02:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 05:03:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 05:04:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 05:05:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 05:06:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 05:07:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 05:08:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 05:09:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 05:10:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 05:11:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 05:12:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 05:13:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 05:14:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 05:15:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 05:16:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 05:17:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 05:18:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 05:19:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 05:20:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 05:21:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 05:22:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 05:23:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 05:24:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 05:25:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 05:26:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 05:27:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 05:28:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 05:29:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 05:30:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 05:31:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 05:32:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 05:33:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 05:34:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 05:35:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 05:36:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 05:37:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 05:38:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 05:39:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 05:40:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 05:41:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 05:42:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 05:43:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 05:44:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 05:45:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 05:46:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 05:47:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 05:48:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 05:49:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 05:50:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 05:51:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 05:52:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 05:53:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 05:54:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 05:55:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 05:56:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 05:57:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 05:58:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 05:59:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 06:00:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 06:01:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 06:02:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 06:03:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 06:04:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 06:05:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 06:06:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 06:07:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 06:08:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 06:09:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 06:10:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 06:11:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 06:12:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 06:13:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 06:14:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 06:15:00,1.29184,1.29184,1.29184,1.29184,0.0
2012-05-12 06:16:00,1.29184,1.29184,1.29184,1.29184,0.0
